id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
5534,201412,0,34.0,0.0,0.0,1.0,84.4,1305.0,24.99,39.74,1500.0,451.0,55.14,473.0,32.95,685.0,19.99,,5500.0,,0.0,12,,0.0,123.23,422.86,6.0,382.0,534.0,7.0,31.0,3000.0,0.0,0.133832912727673,0.0,198.73,128.94,6.87,31.0,49.99,141.0,11.0,20.61,31.0,18.0,11.0,212.77,31.0,,31.0,6.87,343.67,382.0,39.99,5000.0,2500.0,343.67,343.67,43,291.0,314.09,-0.059298901120992,0.0,,282.69,0,392.93,22.0,-132.0,25.0,663.71,15.28,3.0,47.0,3.0,3.0,1374.68,306.54,210.67,3.0
5547,201412,0,26.0,0.0,0.0,0.0,36.43,706.0,,,1000.0,,,,47.68,,94.97,,,,0.0,12,,0.0,,145.72,0.0,,315.0,0.0,,1000.0,,0.133832912727673,0.0,,,,,,95.0,0.0,,,,0.0,95.37,,,,,,,189.96,,1000.0,,,57,145.0,109.15,0.319424920164188,,,,1,,,,,,,,308.0,,,,111.0,,
5561,201412,1,21.0,0.0,0.0,0.0,,357.0,95.96,,1162.81,,78.43,,,139.0,183.63,,1162.81,,0.0,12,,0.0,,,0.0,0.0,144.0,0.0,12.0,1162.81,,0.090634138151029,0.0,,549.01,,12.0,270.9,,0.0,2.94,12.0,,0.0,,12.0,,12.0,8.82,146.83,139.0,367.27,500.0,1662.81,,146.83,45,,,-0.0304781166421273,,,,1,,,,4.0,,,0.0,56.0,0.0,0.0,146.83,,,0.0
5563,201411,0,34.0,0.0,0.0,1.0,25.19,388.0,,,600.0,,,,,,47.39,,,,0.0,12,,0.0,,25.19,0.0,,53.0,0.0,,600.0,,0.090634138151029,0.0,,,,,,,0.0,,,,0.0,,,,,,,,331.73,,600.0,,,49,25.0,,0.079926420595367,,,,1,639.62,,,,,,,279.0,,,,,,
5573,201411,0,0.0,0.0,0.0,0.0,23.64,1772.0,7.99,3.99,500.0,77.0,31.72,180.0,22.03,1139.0,161.15,84.0,2100.0,28.0,8.0,12,230.0,10.0,19.58,100.54,8.0,901.0,,12.0,12.0,500.0,42.0,0.133832912727673,2.0,19.99,199.29,5.61,10.0,15.99,54.0,12.0,1.87,12.0,18.0,12.0,55.48,12.0,0.0,4.0,,93.47,478.0,694.77,2400.0,1500.0,93.47,,65,74.0,76.88,0.534878115446101,3.74,418.0,93.47,0,2108.81,14.0,-178.0,4.0,100.18,3.74,0.0,46.0,0.0,0.0,373.88,62.37,20.21,0.0
5579,201412,0,0.0,0.0,0.0,0.0,126.72,4720.0,163.92,56.67,1000.0,1589.0,12.98,563.0,72.46,175.0,76.61,150.0,2500.0,269.0,90.0,6,6308.0,100.0,577.83,370.93,10.0,11.0,,12.0,-16.0,2000.0,4.0,0.133832912727673,10.0,356.74,25.96,,-16.0,530.73,370.0,10.0,0.0,-16.0,21.0,11.0,428.64,-16.0,0.0,-16.0,0.0,281.56,175.0,137.91,1000.0,2000.0,,281.56,60,368.0,293.1,0.357323965312407,,1672.0,,0,503.72,45.0,-98.0,-16.0,1826.32,,0.0,-15.0,0.0,0.0,844.68,358.47,224.28,0.0
5580,201411,1,21.0,0.0,0.0,0.0,200.4,877.0,,22.49,800.0,548.0,62.38,,56.65,392.0,49.99,,1400.0,,0.0,12,,0.0,241.63,615.17,0.0,201.0,542.0,0.0,12.0,1800.0,,0.133832912727673,0.0,44.99,231.95,3.81,12.0,,168.0,3.0,,12.0,,4.0,169.96,12.0,,,,,392.0,149.98,400.0,800.0,63.38,,50,549.0,388.09,0.156301087833759,3.81,,63.38,1,1214.21,14.0,,,646.7,,0.0,62.0,0.0,0.0,,353.36,94.77,0.0
5581,201412,1,0.0,0.0,0.0,0.0,36.78,1235.0,19.99,19.32,1311.0,326.0,,668.0,40.67,963.0,29.99,0.0,800.0,,0.0,12,,0.0,80.88,183.92,3.0,597.0,,4.0,0.0,1311.0,0.0,0.133832912727673,0.0,57.96,,,-180.0,19.99,253.0,12.0,,11.0,25.0,12.0,254.87,11.0,0.0,,,,598.0,59.98,1200.0,4011.0,145.11,,46,183.0,256.99,-0.016208722718011,0.0,,145.11,0,726.12,16.0,-571.0,,329.85,14.5,0.0,53.0,0.0,0.0,,336.16,0.0,0.0
5607,201412,1,0.0,0.0,0.0,0.0,,1851.0,32.57,,1700.0,576.0,69.28,1368.0,43.58,1242.0,55.07,35.0,8200.0,72.0,12.0,12,1553.0,13.0,88.89,,11.0,971.0,,12.0,-9.0,3200.0,5.0,0.133832912727673,1.0,,335.06,0.0,-17.0,162.86,217.0,7.0,0.0,-2.0,37.0,9.0,217.93,-2.0,0.0,-23.0,0.0,284.055,236.0,385.49,13232.0,9482.0,250.6475,317.4625,71,,748.72,0.721630021341369,0.0,2926.0,217.24,0,1637.84,19.0,-2155.0,-23.0,578.74,0.0,0.0,33.0,0.0,0.0,1403.48,231.81,0.0,0.0
5629,201412,0,25.0,0.0,0.0,0.0,71.26,385.0,,43.56,1500.0,,17.99,,,,66.74,,,,0.0,12,,0.0,,356.31,0.0,,161.0,0.0,,1500.0,,0.090634138151029,0.0,217.83,89.98,,,,,0.0,,,,0.0,,,,,,,,390.89,,1500.0,,,51,356.0,,0.156301087833759,,,,1,2432.32,,,,,,,21.0,,,,,,
5636,201411,0,,,,,,1624.0,,,1000.0,,,,,646.0,,27.0,3000.0,17.0,4.0,12,642.0,5.0,,,5.0,343.0,,6.0,27.0,1000.0,9.0,0.133832912727673,1.0,,,18.6,27.0,,,0.0,24.8,27.0,,0.0,,27.0,119.97,18.0,18.6,309.76,344.0,,3000.0,2000.0,309.76,309.76,44,,,-0.059298901120992,9.76,1254.0,230.77,1,,,-98.0,18.0,,17.8,4.0,1560.0,4.0,4.0,1548.8,,,4.0
5646,201412,0,,,,,,,,,1500.0,,,,,215.0,,,2000.0,,,12,,,,,,0.0,,,3.0,1500.0,,0.133832912727673,,,,5.75,3.0,,,,5.75,3.0,,,,3.0,,3.0,0.0,287.52,215.0,,1189.33,1500.0,287.52,287.52,45,,,-0.0304781166421273,,,,0,,,,3.0,,,0.0,,0.0,0.0,862.56,,,0.0
5651,201411,0,0.0,0.0,0.0,0.0,214.33,3583.0,21.99,,1300.0,316.0,54.62,165.0,89.59,363.0,,157.0,1900.0,115.0,52.0,12,1852.0,58.0,67.94,1495.21,1.0,84.0,,2.0,0.0,2900.0,29.0,0.133832912727673,6.0,,511.67,0.0,0.0,109.98,446.0,10.0,0.0,0.0,5.0,11.0,447.99,0.0,0.0,-3.0,0.0,66.01,363.0,,600.0,1300.0,66.01,66.01,42,1268.0,338.26,-0.0737564789495467,0.0,418.0,66.01,0,3762.53,18.0,-61.0,-3.0,319.85,,0.0,74.0,0.0,0.0,198.03,370.72,0.0,0.0
5666,201412,1,103.0,1.0,1.0,2.0,,820.0,79.98,40.65,600.0,243.0,,,,,67.64,,,,0.0,12,,0.0,77.92,,0.0,,569.0,0.0,,600.0,,0.133832912727673,0.0,121.97,,,,159.97,,2.0,,,,4.0,,,,,,,,202.92,,600.0,,,22,,258.03,-0.690749137734589,,,,1,1200.08,10.0,,,323.49,,,85.0,,,,859.02,79.52,
5667,201412,0,35.0,0.0,0.0,3.0,221.81,3287.0,,,1000.0,293.0,,165.0,,1043.0,62.46,0.0,,57.0,28.0,12,1591.0,35.0,74.14,696.2,0.0,607.0,851.0,0.0,,1000.0,,0.133832912727673,7.0,,,,,,,6.0,,,7.0,9.0,,70.0,0.0,,,,1043.0,124.92,995.9,1995.9,,,35,620.0,241.94,-0.30845333657335,,418.0,,0,1134.76,9.0,,,431.53,,0.0,289.0,0.0,2.0,,425.01,136.64,2.0
5675,201411,0,21.0,0.0,0.0,0.0,92.72,1992.0,17.49,8.09,600.0,538.0,,488.0,,865.0,31.5,63.0,1100.0,13.0,13.0,4,487.0,18.0,128.1,302.94,5.0,560.0,810.0,6.0,6.0,2200.0,7.0,0.133832912727673,5.0,56.63,,3.24,6.0,34.98,,7.0,3.24,6.0,6.0,12.0,,6.0,0.0,5.0,1.62,81.09,314.0,63.0,2300.0,1100.0,81.09,81.09,54,300.0,629.57,0.219380082347677,1.62,,81.09,0,,11.0,,2.0,711.61,,0.0,-7.0,0.0,0.0,324.36,521.2,171.76,0.0
5678,201411,0,0.0,0.0,0.0,0.0,193.46,418.0,111.57,174.94,500.0,,,,,130.0,133.47,,1200.0,,0.0,5,,0.0,,386.92,0.0,50.0,,0.0,-12.0,1000.0,,0.090634138151029,0.0,349.88,,,-12.0,334.73,,0.0,0.0,-12.0,,0.0,,-12.0,,-12.0,0.0,181.43,130.0,201.95,343.54,1543.54,,181.43,22,386.0,,-0.690749137734589,,,,1,1203.18,,-43.0,-16.0,,,0.0,85.0,0.0,0.0,181.43,,,0.0
5682,201412,1,34.0,0.0,0.0,1.0,98.36,4357.0,62.98,58.36,2000.0,388.0,126.62,251.0,52.12,,,77.0,,54.0,18.0,12,1960.0,35.0,90.84,299.89,6.0,,123.0,7.0,,2000.0,19.0,0.133832912727673,17.0,291.84,283.91,,,188.96,268.0,10.0,,,9.0,12.0,416.96,,50.67,,,,,,,2000.0,,,37,298.0,178.1,-0.231735369185606,,836.0,,0,1018.46,13.0,,,390.33,,,1.0,,,,386.12,0.0,
5688,201411,0,0.0,0.0,0.0,0.0,29.99,1887.0,24.99,32.99,1000.0,396.0,49.97,217.0,110.84,,114.77,111.0,,29.0,13.0,12,661.0,14.0,202.52,59.99,7.0,,,11.0,,1000.0,19.0,0.133832912727673,1.0,65.98,171.92,,,74.98,306.0,12.0,,,7.0,12.0,309.47,,0.0,,,,,573.9,,1000.0,,,57,59.0,231.33,0.319424920164188,,2090.0,,0,1268.33,19.0,,,405.8,,,25.0,,,,279.41,0.0,
5692,201412,1,119.0,3.0,1.0,1.0,104.53,532.0,,,800.0,,91.93,,43.63,,,,,,0.0,6,,0.0,,612.71,0.0,,164.0,0.0,,1600.0,,0.090634138151029,0.0,,643.51,,,,229.0,0.0,,,,0.0,349.04,,,,,,,,,800.0,,,45,411.0,77.45,-0.0304781166421273,,,,1,0.0,,,,,,,45.0,,,,0.0,,
5697,201411,1,11.0,0.0,0.0,0.0,240.71,716.0,149.71,183.55,600.0,,230.16,,221.48,,,,707.82,,0.0,6,,0.0,,712.45,0.0,,28.0,0.0,,1121.01,,0.133832912727673,0.0,329.82,435.38,,,547.09,549.0,0.0,,,,0.0,556.07,,,,,,,,36.0,1052.68,,,21,650.0,411.45,-0.690749137734589,,,,1,101.45,,,,,,,0.0,,,,497.71,,
5700,201412,0,4.0,0.0,0.0,0.0,72.19,2000.0,12.01,70.51,1200.0,674.0,,104.0,19.99,702.0,19.18,309.0,2800.0,74.0,17.0,12,982.0,18.0,164.14,461.99,12.0,402.0,870.0,12.0,-16.0,1200.0,15.0,0.133832912727673,1.0,433.63,,,-16.0,84.07,59.0,9.0,0.0,0.0,11.0,10.0,59.99,0.0,1267.48,-16.0,0.0,178.25,176.0,134.26,1000.0,5400.0,,178.25,50,337.0,493.63,0.156301087833759,,3762.0,155.92,0,2364.04,33.0,-651.0,-18.0,878.84,0.0,0.0,-67.0,0.0,0.0,1069.5,389.42,199.44,0.0
5717,201412,0,3.0,0.0,0.0,0.0,38.73,479.0,26.5,,1380.0,,,,,228.0,31.75,,1380.0,,0.0,10,,0.0,,202.26,0.0,46.0,284.0,0.0,4.0,1380.0,,0.090634138151029,0.0,,,0.0,4.0,185.5,,0.0,4.62,4.0,,0.0,,4.0,,4.0,2.31,115.43,228.0,225.23,370.0,1750.0,115.43,115.43,43,199.0,,-0.059298901120992,,,,1,1208.08,,-1.0,2.0,,,0.0,148.0,0.0,0.0,346.29,,,0.0
5731,201412,0,16.0,0.0,0.0,0.0,,221.0,165.89,42.48,1500.0,,29.89,,,,29.17,,,,0.0,12,,0.0,,,0.0,,41.0,0.0,,1500.0,,0.0571981886428283,0.0,149.95,127.19,,,775.32,,0.0,,,,0.0,,,,,,,,204.19,,1500.0,,,39,,,-0.231735369185606,,,,1,1173.02,,,,,,,15.0,,,,,,
5732,201412,0,0.0,0.0,0.0,0.0,38.69,408.0,74.99,,150.0,,21.59,,,,,,600.0,,0.0,4,,0.0,,77.39,0.0,,,0.0,,150.0,,0.090634138151029,0.0,,151.13,,,149.98,,0.0,,,,0.0,,,,,,,,,,150.0,,,22,77.0,,-0.690749137734589,,,,1,250.0,,,,,,,62.0,,,,,,
5736,201412,0,0.0,0.0,0.0,0.0,59.17,1499.0,44.47,,200.0,330.0,,662.0,103.16,,,,,8.0,0.0,5,220.0,1.0,127.94,179.95,11.0,,,12.0,,200.0,,0.133832912727673,1.0,,,,,144.93,378.0,8.0,,,26.0,9.0,380.91,,,,,,,,,200.0,,,41,178.0,119.02,-0.133343746407103,,836.0,,0,1964.03,11.0,,,333.88,,,196.0,,,,200.09,0.0,
5737,201412,1,0.0,0.0,0.0,0.0,73.21,389.0,38.41,87.83,1000.0,,57.19,,,,24.2,,,,0.0,6,,0.0,,282.0,0.0,,,0.0,,3000.0,,0.090634138151029,0.0,628.62,257.35,,,192.13,,0.0,,,,0.0,,,,,,,,121.0,,1000.0,,,32,281.0,,-0.354107585360257,,,,1,277.93,,,,,,,6.0,,,,,,
5738,201412,0,0.0,0.0,0.0,0.0,,285.0,,,700.0,,,,,433.0,45.74,,1378.54,,0.0,12,,0.0,,,0.0,77.0,,0.0,18.0,1363.47,,0.090634138151029,0.0,,,2.69,18.0,,,0.0,2.69,18.0,,0.0,,18.0,,18.0,2.69,134.35,433.0,320.18,1357.08,700.0,134.35,134.35,74,,,0.721630021341369,0.0,,134.35,1,420.0,,-25.0,18.0,,0.0,1.0,285.0,1.0,1.0,268.7,,,1.0
5745,201411,0,21.0,0.0,0.0,0.0,,3735.0,,,1000.0,417.0,,189.0,,1087.0,,92.0,2200.0,55.0,34.0,6,2347.0,48.0,83.57,,9.0,901.0,884.0,10.0,20.0,5000.0,18.0,0.133832912727673,14.0,,,6.12,19.0,,,7.0,12.24,20.0,7.0,9.0,,20.0,0.0,19.0,12.24,305.79,348.0,,5600.0,2800.0,299.6175,305.79,49,,,0.079926420595367,6.12,1672.0,290.976,0,,5.0,-906.0,17.0,417.86,0.0,4.0,936.0,4.0,4.0,611.58,,0.0,4.0
5748,201412,1,16.0,0.0,0.0,0.0,44.99,432.0,42.7,,300.0,,,,,,85.95,,,,0.0,3,,0.0,,134.97,0.0,,194.0,0.0,,300.0,,0.090634138151029,0.0,,,,,298.9,,0.0,,,,0.0,,,,,,,,257.87,,300.0,,,22,134.0,,-0.690749137734589,,,,1,130.54,,,,,,,160.0,,,,,,
5749,201411,0,26.0,0.0,0.0,0.0,159.89,866.0,48.64,42.8,1000.0,423.0,,,189.01,549.0,,,,,0.0,10,,0.0,130.46,639.35,0.0,185.0,160.0,0.0,3.0,2000.0,0.0,0.133832912727673,0.0,299.6,,,0.0,389.12,580.0,5.0,,3.0,,7.0,684.43,3.0,,,,,549.0,,,2596.08,148.61,,55,464.0,425.48,0.219380082347677,2.97,,148.61,0,212.42,9.0,-30.0,,563.27,2.97,0.0,-46.0,0.0,0.0,,660.5,138.96,0.0
5770,201411,0,0.0,0.0,0.0,0.0,39.87,429.0,,,1300.0,,,,,275.0,45.58,,3152.79,,0.0,12,,0.0,,119.63,0.0,182.0,,0.0,2.0,2642.59,,0.090634138151029,0.0,,,0.0,2.0,,,0.0,0.0,2.0,,0.0,,2.0,,-8.0,0.0,244.854,184.0,227.94,2600.0,2900.0,185.82,284.21,64,119.0,,0.534878115446101,,,,1,,,-166.0,-9.0,,,0.0,360.0,0.0,0.0,568.42,,,0.0
5788,201411,0,,,,,,1845.0,,,1500.0,,,,,430.0,,15.0,2230.0,5.0,4.0,12,138.0,5.0,,,0.0,69.0,,0.0,0.0,1500.0,5.0,0.133832912727673,1.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,155.49,430.0,,1460.0,1500.0,155.49,155.49,51,,,0.156301087833759,0.0,,155.49,1,,,-63.0,0.0,,0.0,0.0,1776.0,0.0,0.0,,,,0.0
5809,201412,0,,,,,,2738.0,,,1000.0,,,,,1059.0,,0.0,2000.0,23.0,17.0,12,710.0,21.0,,,0.0,822.0,,0.0,-1.0,1000.0,,0.133832912727673,4.0,,,0.0,-1.0,,,0.0,0.0,-1.0,,0.0,,-1.0,0.0,-1.0,0.0,192.78,393.0,,2339.58,1339.58,192.78,192.78,63,,,0.412255795406189,0.0,,192.78,1,,,-53.0,-3.0,,0.0,0.0,2121.0,0.0,0.0,385.56,,,0.0
5812,201411,0,0.0,0.0,0.0,0.0,,4041.0,,,2000.0,115.0,,193.0,,884.0,,0.0,7640.23,9.0,5.0,12,224.0,12.0,25.2,,2.0,821.0,,6.0,37.0,2000.0,0.0,0.133832912727673,7.0,,,28.75,3.0,,,7.0,5.75,37.0,17.0,8.0,,37.0,0.0,2.0,0.0,287.31,366.0,,7640.23,3200.0,287.31,287.31,61,,,0.357323965312407,5.75,,248.282,0,,7.0,-1534.0,1.0,176.4,0.0,0.0,917.0,0.0,0.0,861.93,,60.5,0.0
5817,201411,0,4.0,0.0,0.0,0.0,,1332.0,,,584.0,,,323.0,,653.0,,,,,0.0,7,,0.0,,,5.0,303.0,1011.0,8.0,-15.0,584.0,0.0,0.133832912727673,0.0,,,,,,,8.0,,-1.0,14.0,8.0,,13.0,,,,,653.0,,,984.0,,,47,,,0.079926420595367,0.0,,88.22,0,,,-206.0,,,0.0,0.0,1118.0,0.0,0.0,,,,0.0
5821,201411,1,46.0,0.0,0.0,2.0,49.35,1006.0,34.65,23.99,2000.0,201.0,43.97,103.0,37.82,,65.33,,,,0.0,12,,0.0,73.08,203.34,0.0,,828.0,0.0,,4000.0,,0.133832912727673,0.0,23.99,87.95,,,103.95,106.0,8.0,,,7.0,12.0,143.76,,,,,,,342.67,,2000.0,,,56,178.0,371.0,0.242879678877368,,,,0,229.48,9.0,,,249.22,,,64.0,,,,1307.59,46.93,
5834,201412,0,15.0,0.0,0.0,0.0,186.23,667.0,55.41,55.31,1500.0,,68.95,,75.28,488.0,73.96,,6200.0,,0.0,12,,0.0,,365.86,0.0,235.0,159.0,0.0,-2.0,3000.0,0.0,0.133832912727673,0.0,123.96,206.91,0.0,-2.0,207.97,129.0,0.0,0.0,-2.0,,0.0,132.6,-2.0,,-7.0,0.0,239.27,236.0,221.9,2000.0,2700.0,187.355,239.27,46,358.0,157.74,-0.016208722718011,0.0,,170.05,1,1010.51,,-180.0,-10.0,,0.0,0.0,23.0,0.0,0.0,957.08,172.7,,0.0
5836,201412,0,0.0,0.0,0.0,0.0,35.66,791.0,34.4,40.7,779.8,377.0,35.0,,93.88,,44.72,,,,0.0,5,,0.0,71.39,285.28,0.0,,,0.0,,779.8,,0.133832912727673,0.0,284.96,213.05,,,240.8,555.0,2.0,,,,2.0,629.86,,,,,,,313.04,,779.8,,,22,188.0,229.93,-0.690749137734589,,,,1,811.71,8.0,,,571.12,,,-30.0,,,,273.09,193.24,
5839,201411,0,6.0,0.0,0.0,0.0,101.58,442.0,140.22,107.34,2000.0,,,,,,17.99,,,,0.0,12,,0.0,,481.04,0.0,,393.0,0.0,,2000.0,,0.090634138151029,0.0,536.87,,,,543.85,,0.0,,,,0.0,,,,,,,,89.99,,2000.0,,,68,456.0,,0.648196909605187,,,,1,2545.27,,,,,,,11.0,,,,,,
5845,201412,0,20.0,0.0,0.0,0.0,26.66,1140.0,,,2000.0,,17.99,35.0,22.79,760.0,,,1000.0,,0.0,12,,0.0,,79.99,0.0,443.0,902.0,1.0,,3180.79,0.0,0.133832912727673,0.0,,35.99,,,,113.0,2.0,,14.0,1.0,8.0,113.96,18.0,,,,,760.0,,3000.0,2000.0,,,42,79.0,,-0.0737564789495467,,,,0,3730.02,,-65.0,,,11.88,0.0,102.0,0.0,0.0,,,,0.0
5850,201411,0,11.0,0.0,0.0,0.0,197.27,2822.0,,44.41,1300.0,434.0,,185.0,91.35,661.0,15.39,20.0,1300.0,33.0,24.0,12,1604.0,28.0,126.61,1002.81,4.0,324.0,,5.0,-1.0,2300.0,0.0,0.133832912727673,4.0,310.88,,0.0,-1.0,,396.0,5.0,0.0,-1.0,7.0,8.0,597.9,4.0,0.0,-5.0,0.0,174.77,322.0,89.91,2000.0,2300.0,174.77,174.77,41,737.0,313.11,-0.133343746407103,0.0,418.0,181.8125,0,1600.0,16.0,-146.0,-10.0,518.7,0.0,0.0,-71.0,0.0,0.0,174.77,272.25,80.84,0.0
5851,201411,0,0.0,0.0,0.0,0.0,59.98,556.0,,13.19,1000.0,,64.98,,46.34,,34.56,,2000.0,,0.0,6,,0.0,,119.96,0.0,,,0.0,,2000.0,,0.090634138151029,0.0,92.33,129.97,,,,185.0,0.0,,,,0.0,185.39,,,,,,,241.92,,1000.0,,,55,119.0,,0.219380082347677,,,,1,280.0,,,,,,,-93.0,,,,,,
5857,201412,1,21.0,0.0,0.0,0.0,95.28,3362.0,165.55,87.98,1600.0,894.0,245.37,437.0,29.64,352.0,44.13,241.0,1600.0,124.0,46.0,12,2498.0,62.0,175.57,560.46,11.0,0.0,,12.0,4.0,1600.0,23.0,0.133832912727673,16.0,315.98,2944.44,,4.0,1430.3,139.0,12.0,,4.0,22.0,12.0,207.48,4.0,633.7,4.0,5.44,272.19,352.0,353.04,3000.0,1600.0,272.19,272.19,65,383.0,844.63,0.534878115446101,,2090.0,272.19,0,0.0,30.0,-73.0,-7.0,1136.5,,0.0,-53.0,0.0,0.0,,838.01,237.88,0.0
5863,201412,0,4.0,0.0,0.0,0.0,,1497.0,,39.97,500.0,150.0,,121.0,,,,,,9.0,3.0,8,186.0,4.0,42.31,,11.0,,878.0,12.0,,500.0,,0.133832912727673,1.0,99.94,,,,,,10.0,,,7.0,12.0,,,,,,,,,,,,,42,,27.36,-0.0737564789495467,,836.0,,0,710.05,7.0,,,151.97,,,19.0,,,,78.0,0.0,
5864,201411,0,0.0,0.0,0.0,0.0,24.99,4680.0,,,1191.99,,,,,259.0,,38.0,1191.99,28.0,26.0,12,502.0,54.0,,49.98,3.0,16.0,,4.0,0.0,2383.98,10.0,0.133832912727673,28.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,155.46,259.0,,1200.0,1191.99,155.46,155.46,31,49.0,,-0.411786729965823,,836.0,,1,,,-11.0,-1.0,,,0.0,369.0,0.0,0.0,466.38,,,0.0
5872,201411,0,15.0,0.0,0.0,0.0,43.98,2829.0,25.18,30.98,1300.0,501.0,45.99,497.0,104.36,,,31.0,,52.0,29.0,10,827.0,42.0,170.18,219.96,6.0,,1016.0,12.0,,1300.0,9.0,0.133832912727673,13.0,109.97,229.95,,,85.97,294.0,10.0,,,27.0,12.0,297.93,,0.0,,,,,,,1300.0,,,54,218.0,546.31,0.219380082347677,,,,0,1491.73,37.0,,,513.41,,,7.0,,,,622.81,0.0,
5891,201412,1,81.0,0.0,1.0,1.0,70.62,525.0,57.11,42.28,536.0,,32.8,,,,,,,,0.0,12,,0.0,,353.11,0.0,,424.0,0.0,,536.0,,0.090634138151029,0.0,295.96,229.6,,,406.48,,0.0,,,,0.0,,,,,,,,,,536.0,,,22,352.0,,-0.690749137734589,,,,1,148.4,,,,,,,-60.0,,,,,,
5896,201412,0,0.0,0.0,0.0,0.0,76.98,1414.0,61.82,74.17,2000.0,632.0,,540.0,39.08,,31.98,,,14.0,0.0,12,216.0,0.0,211.23,276.91,10.0,,,11.0,,2000.0,,0.133832912727673,0.0,410.07,,,,432.74,39.0,12.0,,,25.0,12.0,39.08,,,,,,,31.98,,2000.0,,,51,276.0,331.35,0.156301087833759,,418.0,,0,707.62,30.0,,,641.77,,,-74.0,,,,185.97,0.0,
5924,201411,0,9.0,0.0,0.0,0.0,,166.0,21.21,,1690.0,,22.87,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1690.0,,0.0571981886428283,0.0,,160.09,,,148.47,,0.0,,,,0.0,,,,,,,,,,1690.0,,,53,,,0.219380082347677,,,,1,480.72,,,,,,,44.0,,,,,,
5940,201412,1,,,,,,,,,1285.34,,,,,310.0,,,1285.34,,0.0,12,,0.0,,,0.0,4.0,,0.0,6.0,1285.34,,0.133832912727673,0.0,,,4.76,6.0,,,0.0,4.76,6.0,,0.0,,6.0,,6.0,4.76,118.9,310.0,,1042.2,1285.34,118.9,118.9,42,,,-0.0737564789495467,0.0,,118.9,1,670.0,,-3.0,6.0,,,0.0,,0.0,0.0,356.7,,,0.0
5947,201411,0,0.0,0.0,0.0,0.0,34.99,1667.0,,39.99,1000.0,,14.39,,23.33,430.0,27.99,23.0,3000.0,5.0,3.0,6,80.0,5.0,,69.99,0.0,281.0,,0.0,6.0,3500.0,12.0,0.133832912727673,2.0,79.99,14.39,,6.0,,69.0,0.0,2.87,6.0,,0.0,69.99,6.0,0.0,6.0,2.87,143.34,206.0,55.98,1500.0,1500.0,,143.34,61,69.0,,0.357323965312407,0.0,,165.23,1,1016.13,,-18.0,6.0,,0.0,0.0,30.0,0.0,0.0,143.34,,,0.0
5949,201412,0,11.0,0.0,0.0,0.0,81.18,728.0,,,1000.0,230.0,,,,,82.97,,,,0.0,12,,0.0,46.07,291.93,0.0,,627.0,0.0,,1000.0,,0.133832912727673,0.0,,,,,,,0.0,,,,0.0,,,,,,,,165.94,,1000.0,,,45,290.0,346.16,-0.0304781166421273,,,,1,,5.0,,,230.36,,,342.0,,,,366.87,0.0,
5950,201412,1,0.0,0.0,0.0,0.0,,3809.0,,,3000.0,235.0,,954.0,,1753.0,,70.0,13000.0,77.0,54.0,12,2316.0,61.0,47.18,,10.0,1589.0,,11.0,7.0,6000.0,20.0,0.133832912727673,7.0,,,,2.0,,,6.0,0.0,7.0,24.0,7.0,,8.0,0.0,1.0,,418.12,400.0,,13620.0,3000.0,418.12,418.12,49,,,0.079926420595367,0.0,836.0,418.12,0,,5.0,-34.0,1.0,235.93,8.36,0.0,1052.0,0.0,0.0,836.24,,0.0,0.0
5953,201411,1,69.0,0.0,1.0,1.0,,1181.0,,41.67,240.0,192.0,,215.0,10.0,,,,,,0.0,12,,0.0,64.27,,2.0,,888.0,3.0,,480.0,,0.133832912727673,0.0,291.69,,,,,10.0,9.0,,,8.0,12.0,10.0,,,,,,,,,240.0,,,38,,127.68,-0.231735369185606,,,,0,,6.0,,,193.44,,,-36.0,,,,119.4,0.0,
5967,201411,0,32.0,0.0,0.0,1.0,147.18,415.0,14.75,155.79,2000.0,,97.92,,,,157.36,,,,0.0,12,,0.0,,731.04,0.0,,,0.0,,2000.0,,0.090634138151029,0.0,820.53,655.5,,,103.25,,0.0,,,,0.0,,,,,,,,737.7,,2000.0,,,39,615.0,,-0.231735369185606,,,,1,561.2,,,,,,,1.0,,,,,,
