id,safra,y,VAR_1,VAR_72,VAR_53,VAR_65,VAR_6,VAR_17,VAR_30,VAR_57,VAR_9,VAR_54,VAR_59,VAR_76,VAR_7,VAR_11,VAR_5,VAR_34,VAR_38,VAR_15,VAR_35,VAR_8,VAR_13,VAR_52,VAR_24,VAR_45,VAR_58,VAR_39,VAR_20,VAR_40,VAR_44,VAR_25,VAR_60,VAR_2,VAR_28,VAR_19
4575,201403,0,11.0,244.0,1300.0,2165.48,1510.0,5700.0,1300.0,55,1300.0,7000.0,30.88,68.42,,,53.47,,,47.62,,,24.94,333.34,213.9,174.58,213.0,115.0,12,5.0,6.0,11.0,0.219380082347677,0.0,12.0,1.0
4577,201407,0,0.0,-23.0,4996.24,632.58,1802.0,2484.24,3712.0,69,1712.0,2712.0,547.54,613.87,73.44,,233.91,596.76,514.08,13.99,,79.39,172.79,55.97,1655.2,1238.56,1251.0,930.0,12,12.0,12.0,11.0,0.721630021341369,0.0,12.0,10.0
4578,201408,0,4.0,20.0,3536.2,983.27,954.0,6737.49,9908.17,47,2969.39,5273.69,334.27,462.78,52.95,6.97,104.69,77.93,77.93,,6.97,38.96,39.98,,629.33,39.98,429.0,39.0,12,7.0,9.0,0.0,0.079926420595367,0.0,0.0,0.0
4579,201404,1,0.0,371.0,3000.0,900.0,371.0,2000.0,2000.0,46,2000.0,3000.0,53.94,53.94,,,25.99,,,,,,,,25.99,,25.0,,12,2.0,3.0,0.0,-0.016208722718011,0.0,0.0,0.0
4580,201403,1,117.0,8.0,658.32,578.6,368.0,,658.32,28,658.32,658.32,,,123.05,143.34,36.52,87.93,306.2,56.76,558.85,64.44,,213.78,174.7,,127.0,,12,0.0,0.0,0.0,-0.411786729965823,1.0,0.0,0.0
4581,201407,0,195.0,-55.0,472.0,0.82,1069.0,,472.0,25,472.0,472.0,93.65,1271.89,161.74,95.61,93.64,349.53,544.35,34.98,398.24,57.75,33.2,99.97,356.33,216.52,349.0,215.0,4,6.0,11.0,0.0,-0.411786729965823,4.0,0.0,0.0
4582,201407,1,60.0,99.0,911.0,959.02,1059.0,,911.0,65,911.0,911.0,86.65,0.0,,32.95,,,,77.58,32.95,,,387.9,,,,,12,7.0,11.0,0.0,0.534878115446101,0.0,0.0,0.0
4585,201409,1,29.0,106.0,,742.32,4850.0,3000.0,6000.0,46,3000.0,3000.0,998.18,1341.22,155.96,252.31,217.92,,155.96,95.98,427.24,,438.88,95.98,217.92,579.87,216.0,576.0,12,9.0,12.0,1.0,-0.016208722718011,0.0,2.0,18.0
4586,201409,1,24.0,58.0,,218.85,2179.0,1500.0,4500.0,56,1500.0,1500.0,147.65,120.92,,63.58,72.47,74.96,,102.34,317.9,39.97,56.7,438.22,303.91,294.96,301.0,203.0,12,7.0,10.0,1.0,0.242879678877368,0.0,1.0,12.0
4587,201402,0,75.0,377.0,1000.0,,3743.0,313.74,500.0,31,500.0,156.87,240.79,63.01,,,46.03,,,,,,18.48,,156.87,58.96,155.0,57.0,5,4.0,7.0,0.0,-0.411786729965823,0.0,0.0,11.0
4589,201406,0,76.0,104.0,1000.0,699.18,1774.0,,2000.0,52,1000.0,1000.0,766.27,1212.73,35.99,45.83,26.56,,179.98,77.97,254.93,,119.53,389.89,185.95,591.42,185.0,590.0,12,4.0,9.0,5.0,0.156301087833759,0.0,8.0,6.0
4591,201409,0,0.0,-42.0,3000.0,1412.25,930.0,3000.0,9000.0,51,3000.0,6000.0,136.34,95.29,,117.57,,358.47,,96.84,470.28,95.41,22.38,677.88,,111.94,,111.0,12,7.0,9.0,0.0,0.156301087833759,0.0,0.0,0.0
4592,201404,0,23.0,472.0,1000.0,,3151.0,,1000.0,43,1000.0,1000.0,435.48,508.68,,,24.13,,,,,,16.6,,168.91,116.2,119.0,79.0,12,0.0,1.0,0.0,-0.059298901120992,0.0,0.0,15.0
4593,201407,0,21.0,11.0,2500.0,683.33,922.0,4000.0,1500.0,29,1500.0,1500.0,229.61,432.52,123.86,7.99,74.98,713.79,581.27,58.39,39.98,142.74,30.51,291.97,250.87,185.48,247.0,184.0,12,6.0,7.0,0.0,-0.411786729965823,0.0,0.0,0.0
4596,201407,1,7.0,23.0,4200.0,217.97,5002.0,600.0,3000.0,46,3000.0,3000.0,,,121.39,37.72,,278.1,607.6,,150.89,53.3,,,,,,,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,3.0
4597,201409,1,25.0,467.0,3835.88,,3269.0,1700.0,900.0,48,900.0,1950.0,,,,,23.98,,,,,,39.98,,47.97,119.94,47.0,119.0,12,5.0,7.0,3.0,0.079926420595367,0.0,4.0,48.0
4599,201407,0,4.0,89.0,975.58,302.72,485.0,,975.58,38,975.58,975.58,,,,11.82,,,,,82.74,,46.22,,,323.54,,215.0,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
4601,201406,0,0.0,-40.0,450.0,146.18,171.0,,450.0,33,450.0,450.0,,,35.59,,,341.95,260.31,,,68.23,,,,,,,6,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
4602,201407,0,0.0,70.0,7800.0,868.05,1708.0,4000.0,1000.0,68,1000.0,4200.0,177.97,133.74,,,,109.99,,,,27.99,,,,,,,12,7.0,8.0,4.0,0.648196909605187,0.0,5.0,5.0
4603,201406,1,90.0,11.0,1726.68,4852.66,2588.0,,1726.68,73,1726.68,,1013.68,941.67,,58.86,229.84,747.73,,,412.02,149.54,268.7,,229.84,1266.91,229.0,1117.0,12,3.0,4.0,0.0,0.721630021341369,0.0,0.0,5.0
4604,201409,0,30.0,76.0,800.0,1173.39,3509.0,1000.0,2500.0,30,500.0,500.0,78.46,158.22,,,,99.97,,,,33.32,64.97,,,89.97,,88.0,5,5.0,8.0,2.0,-0.411786729965823,0.0,3.0,23.0
4605,201407,0,,1132.0,2440.0,,2501.0,900.0,500.0,76,500.0,1940.0,,,,,,,,,,,,,,,,,12,0.0,0.0,11.0,0.721630021341369,,11.0,32.0
4606,201408,1,87.0,19.0,1385.0,654.34,1525.0,2400.0,1385.0,30,1385.0,2585.0,603.28,591.34,196.14,33.47,118.53,734.9,980.76,39.99,167.38,224.22,168.54,69.99,398.74,551.49,396.0,547.0,12,12.0,12.0,8.0,-0.411786729965823,0.0,11.0,1.0
4607,201403,0,33.0,80.0,150.0,898.23,3058.0,,150.0,50,150.0,150.0,114.08,241.78,137.1,4.99,35.99,59.99,391.54,17.0,4.99,29.99,79.95,34.0,35.99,109.93,35.0,107.0,3,5.0,10.0,6.0,0.156301087833759,0.0,9.0,13.0
4608,201406,0,0.0,933.0,3600.0,,2396.0,5800.0,1000.0,61,1000.0,2000.0,,,,,,,,,,,,,,,,,12,10.0,10.0,10.0,0.357323965312407,0.0,12.0,16.0
4609,201406,1,20.0,141.0,8164.14,851.57,2328.0,6471.43,1340.33,30,1340.33,4987.95,283.82,278.58,114.61,,193.16,,806.01,98.98,,,70.98,197.96,361.11,115.98,357.0,114.0,12,6.0,10.0,4.0,-0.411786729965823,0.0,4.0,12.0
4610,201406,1,112.0,148.0,1500.0,401.76,1109.0,,1500.0,40,1500.0,1500.0,379.87,512.46,35.78,28.65,82.47,,178.94,54.98,85.97,,62.42,134.97,244.95,298.88,243.0,297.0,12,6.0,12.0,0.0,-0.133343746407103,1.0,0.0,0.0
4611,201406,0,23.0,121.0,7000.0,3365.62,4860.0,,2500.0,55,2500.0,4000.0,375.46,377.69,103.18,,86.36,,637.53,,,,101.03,,431.85,471.86,429.0,468.0,12,9.0,11.0,7.0,0.219380082347677,0.0,12.0,80.0
4613,201408,1,15.0,100.0,700.0,614.13,237.0,,700.0,50,700.0,700.0,,,20.24,45.32,,,80.99,,135.97,,,,,,,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
4614,201405,0,98.0,78.0,5920.2,79.99,1107.0,5120.2,2000.0,54,2000.0,4720.2,211.12,278.61,11.19,107.62,33.19,79.96,55.98,9.0,285.88,26.65,41.99,45.0,165.96,63.99,165.0,63.0,12,8.0,9.0,0.0,0.219380082347677,1.0,0.0,0.0
4615,201403,1,11.0,15.0,840.05,898.76,461.0,,840.05,30,840.05,840.05,,,21.55,17.98,104.96,330.58,150.85,,17.98,70.38,,,273.91,,272.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4617,201407,0,13.0,332.0,500.0,,587.0,500.0,500.0,34,500.0,500.0,0.0,22.39,,,,,,10.98,,,48.46,10.98,,143.36,,142.0,6,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4618,201409,0,0.0,8.0,500.0,431.91,564.0,1600.0,1915.47,35,600.0,1100.0,0.0,8.99,27.49,123.59,138.44,210.93,54.99,135.04,685.19,86.13,77.42,710.73,659.81,236.0,511.0,175.0,5,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4619,201404,1,20.0,125.0,4200.0,742.35,1196.0,3000.0,1500.0,58,1500.0,3000.0,152.51,215.34,24.51,,,,171.57,,,,84.7,,,368.88,,367.0,12,10.0,11.0,3.0,0.357323965312407,0.0,4.0,0.0
4620,201404,1,95.0,-55.0,300.0,97.6,1536.0,,300.0,28,300.0,300.0,339.44,913.5,37.48,,29.99,364.29,74.98,58.3,,148.55,76.97,141.95,29.99,133.95,29.0,132.0,4,8.0,11.0,4.0,-0.411786729965823,1.0,6.0,1.0
4621,201406,0,0.0,14.0,2140.0,914.64,1145.0,2280.0,1000.0,32,1000.0,3280.0,745.9,790.5,68.98,48.98,190.54,99.98,206.94,,97.97,79.98,259.41,,606.21,622.79,602.0,618.0,12,12.0,12.0,1.0,-0.354107585360257,0.0,2.0,0.0
4622,201403,0,20.0,32.0,500.0,6255.42,3987.0,,500.0,48,500.0,500.0,458.21,782.0,61.62,94.58,111.13,85.97,274.88,,617.43,21.49,144.42,,703.51,660.25,563.0,545.0,12,10.0,12.0,9.0,0.079926420595367,0.0,11.0,35.0
4623,201405,0,79.0,1.0,450.0,440.0,1068.0,1100.0,450.0,35,450.0,450.0,120.1,137.23,,,65.43,139.93,,,,79.96,34.99,,404.01,69.98,283.0,69.0,5,7.0,11.0,0.0,-0.30845333657335,0.0,0.0,0.0
4624,201405,1,0.0,591.0,1000.0,,667.0,,1000.0,36,1000.0,1000.0,155.17,319.22,,,,,,,,,45.57,,,227.91,,226.0,12,0.0,3.0,0.0,-0.231735369185606,0.0,0.0,0.0
4625,201407,0,0.0,,1750.0,530.03,,,950.0,33,950.0,950.0,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
4626,201404,0,60.0,11.0,1000.0,500.0,795.0,,1000.0,32,1000.0,1000.0,129.0,366.13,,,32.99,230.34,,89.05,,57.58,,184.39,65.98,,65.0,,12,1.0,2.0,0.0,-0.354107585360257,0.0,0.0,0.0
4627,201403,0,0.0,-47.0,1500.0,592.14,621.0,1000.0,4200.0,45,1500.0,1500.0,223.34,340.25,36.15,35.12,43.32,243.99,76.8,40.4,245.84,50.09,38.48,323.2,129.97,299.6,129.0,196.0,12,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
4630,201405,0,0.0,794.0,1200.0,,888.0,,400.0,49,400.0,400.0,,,,,,,,,,,,,,,,,4,3.0,4.0,0.0,0.079926420595367,0.0,0.0,0.0
4631,201408,0,20.0,-1.0,1300.0,1106.18,2232.0,,2150.0,50,450.0,1300.0,649.09,882.2,76.85,47.4,87.16,584.56,537.95,,331.8,73.07,123.04,,636.48,630.46,417.0,477.0,8,3.0,9.0,6.0,0.156301087833759,0.0,12.0,18.0
4632,201407,0,0.0,235.0,8000.0,,4821.0,1200.0,1200.0,69,1200.0,5400.0,454.31,828.51,,,169.29,,,16.67,,,134.0,116.69,1435.46,764.73,1018.0,616.0,12,8.0,12.0,8.0,0.721630021341369,0.0,11.0,76.0
4633,201403,0,21.0,62.0,1000.0,0.0,451.0,1000.0,1000.0,34,1000.0,1000.0,,,161.92,142.4,139.85,1359.03,468.84,102.21,548.83,160.39,,475.37,434.8,,433.0,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4634,201401,0,0.0,-11.0,2095.6,536.26,294.0,1047.8,1947.8,34,1047.8,,,,,,18.91,381.19,,21.71,,66.67,,151.97,132.37,,91.0,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4635,201408,0,4.0,501.0,800.0,,966.0,900.0,800.0,31,800.0,800.0,459.34,466.35,,,59.98,,,,,,62.97,,59.98,125.94,59.0,124.0,10,9.0,10.0,0.0,-0.411786729965823,0.0,0.0,0.0
4636,201404,1,0.0,-61.0,2044.98,71.55,426.0,89.96,2000.0,30,2000.0,2000.0,,,45.85,149.45,58.97,272.58,175.96,146.55,611.1,38.94,,416.92,254.93,,252.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4638,201407,0,,1656.0,2200.0,,2400.0,1000.0,2200.0,67,1000.0,1000.0,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0.648196909605187,,0.0,21.0
4639,201404,0,77.0,42.0,500.0,2569.35,681.0,,500.0,24,500.0,500.0,402.12,580.77,,,255.1,125.96,,27.99,,25.19,258.13,139.98,936.0,1227.86,923.0,1027.0,8,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4640,201404,0,0.0,156.0,1000.0,2698.32,1333.0,,1000.0,47,1000.0,1000.0,0.0,122.08,,44.99,112.95,,,26.99,89.99,,117.28,53.98,361.87,351.84,360.0,351.0,12,4.0,6.0,5.0,0.079926420595367,0.0,8.0,0.0
4641,201405,0,0.0,435.0,1000.0,,3720.0,1500.0,1000.0,33,1000.0,1000.0,51.47,149.48,,,95.77,,,,,,92.28,,532.57,276.87,379.0,275.0,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,43.0
4642,201406,0,0.0,77.0,1350.2,432.47,227.0,,1350.2,30,1350.2,1350.2,,,99.24,120.91,,35.83,480.0,,656.71,35.83,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4644,201402,0,0.0,2.0,3200.0,100.68,3311.0,2400.0,3100.0,36,800.0,,,,,,,620.18,,,,147.68,14.49,,,57.98,,57.0,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,6.0
4645,201408,0,0.0,101.0,7000.0,770.0,1354.0,1000.0,4000.0,53,2000.0,2000.0,162.38,193.34,9.99,19.97,41.97,,29.99,47.57,19.97,,52.95,151.55,185.93,232.89,183.0,228.0,12,11.0,12.0,6.0,0.219380082347677,0.0,7.0,0.0
4646,201405,0,51.0,101.0,4764.69,206.98,888.0,6058.29,,34,3000.0,7215.32,41.75,67.5,49.35,59.99,29.99,,345.45,,59.99,,19.82,,119.98,59.46,119.0,59.0,12,4.0,5.0,0.0,-0.30845333657335,0.0,0.0,0.0
4647,201402,0,0.0,12.0,5767.36,6383.74,2415.0,937.89,2774.68,63,1600.0,557.91,1475.22,1633.12,53.97,114.59,399.44,603.87,319.92,216.82,688.74,95.45,269.52,1230.52,2029.47,1463.02,1824.0,1265.0,12,11.0,11.0,11.0,0.412255795406189,0.0,12.0,25.0
4648,201405,0,65.0,98.0,2470.0,703.65,1452.0,,1270.0,30,1270.0,1270.0,369.26,640.61,70.16,87.62,158.6,,216.91,20.48,375.27,,97.86,81.95,431.83,279.38,427.0,277.0,12,9.0,12.0,11.0,-0.411786729965823,0.0,12.0,0.0
4649,201403,0,4.0,35.0,4706.74,910.39,1493.0,3431.74,1753.37,51,1753.37,6985.11,356.05,351.93,70.47,193.92,160.72,250.92,205.94,114.2,569.79,50.18,82.52,456.86,599.93,271.45,597.0,268.0,12,4.0,5.0,3.0,0.156301087833759,0.0,7.0,1.0
4651,201403,0,17.0,83.0,4500.0,1532.96,1400.0,4000.0,500.0,58,500.0,5000.0,398.38,727.16,18.5,101.52,97.15,50.39,148.0,11.99,391.84,12.59,49.93,35.99,300.9,237.8,297.0,195.0,5,11.0,12.0,1.0,0.357323965312407,0.0,2.0,0.0
4652,201402,0,47.0,13.0,2600.0,2950.99,4203.0,1600.0,1000.0,30,1000.0,,63.35,153.05,43.17,79.16,119.95,203.91,187.92,,275.93,45.77,106.65,,329.88,346.68,328.0,344.0,12,4.0,6.0,6.0,-0.411786729965823,0.0,7.0,30.0
4653,201402,0,104.0,50.0,2373.86,822.07,3730.0,300.0,886.93,49,886.93,900.0,492.79,493.91,,,55.29,197.93,,,,49.48,65.61,,387.03,368.69,255.0,258.0,12,5.0,9.0,4.0,0.079926420595367,10.0,9.0,10.0
4654,201403,0,39.0,66.0,957.33,9464.34,4771.0,,957.33,51,957.33,957.33,210.36,382.56,105.75,,95.56,265.88,363.85,,,88.62,185.84,,477.82,1011.08,477.0,755.0,3,6.0,9.0,8.0,0.156301087833759,0.0,9.0,93.0
4656,201407,1,91.0,1.0,500.0,724.2,541.0,,500.0,33,500.0,500.0,0.0,63.39,24.99,17.19,41.28,209.93,24.99,42.64,85.96,52.48,37.32,127.94,87.94,236.52,85.0,235.0,6,0.0,0.0,0.0,-0.354107585360257,1.0,0.0,0.0
4657,201404,0,161.0,-12.0,4300.0,175.21,777.0,,2000.0,37,2000.0,5000.0,451.17,430.81,26.03,26.57,55.16,252.14,182.21,,185.99,55.29,29.47,,335.81,206.29,241.0,138.0,12,1.0,3.0,0.0,-0.231735369185606,5.0,0.0,0.0
4658,201405,1,4.0,860.0,2450.0,,1241.0,2300.0,1300.0,44,1300.0,2450.0,53.31,42.32,,,,,,,,,,,,,,,12,10.0,12.0,3.0,-0.059298901120992,0.0,5.0,0.0
4659,201403,0,44.0,559.0,1200.0,,804.0,,600.0,23,600.0,600.0,109.78,86.46,,,,,,,,,48.28,,,197.94,,196.0,12,1.0,3.0,0.0,-0.411786729965823,0.0,0.0,0.0
4660,201403,0,4.0,1.0,1500.0,,2079.0,60.98,1621.96,26,1500.0,1560.98,204.39,136.85,34.98,,63.95,257.9,69.98,18.68,,64.47,,37.37,511.6,,315.0,,12,9.0,11.0,9.0,-0.411786729965823,0.0,10.0,8.0
4661,201406,0,0.0,25.0,16243.7,560.96,950.0,7688.74,3000.0,56,3000.0,5288.74,655.64,867.88,66.62,151.43,165.79,430.88,266.48,65.63,446.86,114.04,165.76,171.91,707.71,776.23,600.0,711.0,9,6.0,7.0,0.0,0.242879678877368,0.0,0.0,0.0
4662,201404,0,46.0,42.0,2500.0,368.61,1589.0,,1500.0,28,1500.0,3500.0,360.72,337.3,97.46,126.3,186.96,199.95,233.9,53.98,228.95,66.65,99.45,107.97,463.95,402.75,462.0,402.0,12,10.0,11.0,8.0,-0.411786729965823,0.0,9.0,4.0
4664,201406,0,0.0,246.0,1600.0,,668.0,1200.0,1000.0,52,1000.0,1000.0,106.32,157.64,,,98.82,,,22.45,,,118.28,157.15,244.3,444.82,243.0,443.0,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
4666,201407,0,0.0,17.0,536.63,1246.73,692.0,,536.63,31,536.63,536.63,206.64,300.34,225.82,43.97,106.14,407.99,619.82,62.64,111.95,101.99,141.13,161.95,401.86,538.9,398.0,493.0,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4667,201402,0,82.0,3.0,1200.0,1329.26,1156.0,,600.0,28,600.0,,456.55,1358.29,,,143.16,235.88,,,,78.62,50.97,,983.61,101.95,823.0,101.0,12,11.0,12.0,1.0,-0.411786729965823,0.0,2.0,0.0
4668,201407,0,19.0,11.0,1000.0,53.89,280.0,,1000.0,30,1000.0,2000.0,,,39.99,,,607.53,159.97,50.02,,86.79,,250.14,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4669,201405,1,87.0,-42.0,2550.0,380.09,230.0,,2550.0,49,1750.0,2550.0,,,,55.76,,280.0,,38.82,390.32,40.0,,271.74,,,,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
4672,201404,1,0.0,432.0,1000.0,,540.0,,1000.0,30,1000.0,1000.0,,,,,55.82,,,,,,12.14,,258.31,84.98,207.0,59.0,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4675,201401,1,163.0,-18.0,6992.87,2700.88,618.0,2627.66,2627.66,33,2627.66,1737.55,108.37,221.94,,,115.92,515.03,,0.98,,84.25,141.65,0.98,355.74,477.84,353.0,475.0,12,0.0,0.0,0.0,-0.354107585360257,3.0,0.0,0.0
4676,201407,0,32.0,-44.0,1500.0,668.92,2766.0,,3560.11,48,1500.0,1500.0,360.82,757.02,138.41,163.7,147.16,460.88,968.87,230.0,930.06,65.84,161.74,1326.6,752.92,847.81,556.0,734.0,12,6.0,12.0,11.0,0.079926420595367,0.0,11.0,28.0
4678,201409,0,0.0,-22.0,,983.69,223.0,2180.58,2000.0,34,1000.0,1000.0,,,16.31,,,101.85,81.58,,,14.55,,,,,,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4679,201409,1,18.0,59.0,2433.59,765.93,636.0,3000.0,6000.0,40,3000.0,5433.59,82.19,192.6,,64.21,,,,107.26,449.47,,87.11,858.08,,672.06,,447.0,12,0.0,0.0,0.0,-0.133343746407103,0.0,0.0,0.0
4680,201404,0,0.0,673.0,,,998.0,,641.0,34,641.0,641.0,192.48,154.15,,,,,,,,,75.18,,,150.37,,149.0,12,8.0,9.0,0.0,-0.30845333657335,0.0,0.0,0.0
4681,201404,0,4.0,54.0,600.0,126.04,890.0,,600.0,44,600.0,600.0,74.14,38.61,67.95,,59.98,233.96,135.91,,,77.98,,,119.97,,119.0,,12,3.0,5.0,0.0,-0.059298901120992,0.0,0.0,0.0
4682,201406,0,0.0,82.0,6100.0,510.85,979.0,3453.19,4200.0,45,3000.0,3000.0,794.19,1975.35,189.42,102.61,143.29,,1105.54,68.26,164.05,,374.66,143.08,635.28,1085.71,612.0,954.0,12,3.0,8.0,0.0,-0.0304781166421273,0.0,0.0,0.0
4683,201406,0,0.0,20.0,10515.68,1197.92,1802.0,6000.0,3000.0,52,3000.0,3732.67,361.65,361.65,152.15,81.2,21.57,51.98,760.81,116.34,406.0,12.99,80.0,581.77,107.85,400.0,107.0,400.0,9,7.0,8.0,12.0,0.156301087833759,0.0,12.0,10.0
4685,201407,0,0.0,160.0,3861.57,2310.01,3451.0,996.0,1103.0,68,1103.0,1919.26,,,71.96,49.98,,,215.94,,129.98,,,,,,,,12,0.0,0.0,2.0,0.648196909605187,0.0,3.0,53.0
4686,201404,0,0.0,596.0,300.0,,759.0,500.0,300.0,30,300.0,800.0,439.94,405.5,,,,,,,,,81.04,,,314.41,,261.0,12,2.0,2.0,0.0,-0.411786729965823,0.0,0.0,0.0
4688,201408,0,106.0,25.0,4496.89,949.89,4157.0,5483.27,1806.25,33,1000.0,3959.33,0.0,288.39,163.38,59.13,345.92,847.32,1169.94,165.96,295.71,187.44,100.77,165.96,1698.96,303.91,1445.0,302.0,7,7.0,12.0,12.0,-0.354107585360257,5.0,12.0,61.0
4691,201401,1,174.0,21.0,1454.68,879.36,376.0,727.34,727.34,34,727.34,,,,60.64,,19.07,375.87,261.93,,,79.96,,,95.38,,95.0,,12,0.0,0.0,0.0,-0.30845333657335,3.0,0.0,0.0
4693,201401,1,62.0,19.0,1332.82,431.91,194.0,666.41,666.41,34,666.41,,,,26.66,58.45,,276.74,79.98,,185.84,103.36,,,,,,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
4694,201408,0,0.0,-7.0,600.0,419.77,466.0,1500.0,1800.0,45,600.0,600.0,0.0,43.59,10.97,26.98,56.26,252.23,20.97,,53.98,46.74,,,363.53,,282.0,,8,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
4695,201406,1,157.0,106.0,1908.77,128.54,258.0,,1908.77,52,1908.77,1908.77,,,138.52,,,,471.15,,,,,,,,,,12,0.0,0.0,0.0,0.156301087833759,3.0,0.0,0.0
4696,201404,0,43.0,87.0,150.0,1728.33,811.0,,150.0,28,150.0,150.0,58.53,41.53,21.98,,,19.99,21.98,27.89,,19.99,,55.78,,,,,3,2.0,4.0,0.0,-0.411786729965823,0.0,0.0,0.0
4698,201404,0,0.0,610.0,800.0,,1036.0,,800.0,33,800.0,800.0,141.29,241.77,,,,,,,,,12.75,,,25.5,,25.0,12,7.0,10.0,0.0,-0.354107585360257,0.0,0.0,0.0
4699,201401,0,0.0,17.0,1317.96,1205.7,568.0,,600.0,22,600.0,117.96,,,45.57,48.7,176.0,410.87,152.93,36.33,206.91,102.13,60.96,143.45,661.79,224.91,657.0,222.0,4,0.0,0.0,0.0,-0.690749137734589,0.0,0.0,0.0
4703,201408,0,0.0,260.0,2061.99,,546.0,1048.94,1537.52,46,1537.52,1537.52,,,51.58,,112.11,,257.93,97.97,,,37.3,329.9,456.76,111.92,453.0,111.0,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,0.0
4704,201404,0,82.0,46.0,718.11,18.86,269.0,,718.11,36,718.11,718.11,,,55.72,55.53,,40.97,300.07,,444.24,13.65,,,,,,,10,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
4705,201409,0,0.0,5.0,,1887.74,1056.0,2300.0,2000.0,58,500.0,2300.0,410.7,601.58,246.51,119.97,291.05,290.88,493.03,178.96,119.97,185.93,241.92,357.92,613.23,725.81,611.0,723.0,3,2.0,3.0,0.0,0.357323965312407,0.0,0.0,0.0
4706,201404,0,24.0,517.0,300.0,,517.0,,300.0,46,300.0,300.0,,,,,16.99,,,,,,,,84.98,,84.0,,10,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,0.0
4708,201409,0,24.0,102.0,4600.0,1046.19,2080.0,8500.0,6000.0,47,2000.0,3800.0,322.2,1173.77,104.36,75.93,143.69,,357.91,124.43,759.3,,26.56,522.25,675.78,185.95,566.0,185.0,10,9.0,12.0,10.0,0.079926420595367,0.0,12.0,13.0
4711,201402,1,0.0,526.0,4920.97,,724.0,4323.88,2759.03,27,2759.03,2759.03,157.62,208.86,,,27.18,,,,,,31.58,,135.97,157.93,134.0,156.0,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
4712,201404,1,163.0,18.0,1500.0,0.0,169.0,,1500.0,47,1500.0,1500.0,,,23.42,,,180.95,163.94,,,25.85,,,,,,,12,0.0,0.0,0.0,0.079926420595367,4.0,0.0,0.0
4713,201409,0,0.0,543.0,,,758.0,1000.0,1000.0,55,1000.0,1000.0,467.76,563.11,,,,,,,,,174.46,,,497.43,,494.0,12,0.0,1.0,0.0,0.219380082347677,0.0,0.0,0.0
4716,201404,0,0.0,491.0,1000.0,,1710.0,2126.0,600.0,34,600.0,2276.0,446.13,269.34,,,23.99,,,,,,,,119.97,,119.0,,4,4.0,7.0,0.0,-0.30845333657335,0.0,0.0,1.0
4717,201404,0,20.0,42.0,500.0,2989.14,2162.0,,500.0,73,500.0,500.0,,,,16.22,,,,,113.54,,13.66,,,109.28,,72.0,5,0.0,0.0,0.0,0.721630021341369,0.0,0.0,10.0
4718,201408,0,0.0,526.0,13600.0,,638.0,6196.2,6400.0,46,2000.0,5044.07,101.87,103.16,,,,,,,,,112.38,,,410.9,,343.0,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,0.0
4719,201405,0,51.0,14.0,6520.81,2943.85,2238.0,3000.0,700.0,46,700.0,5433.38,522.0,2618.08,15.0,40.0,47.98,856.76,15.0,144.33,40.0,180.67,54.92,810.66,239.91,332.5,239.0,265.0,12,12.0,12.0,10.0,-0.016208722718011,0.0,11.0,24.0
4720,201408,0,10.0,49.0,,1237.46,257.0,800.0,200.0,31,200.0,200.0,,,103.65,18.49,,135.93,391.85,,73.96,33.98,,,,,,,5,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
